GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
hugegraph-test/hugegraph-rocksdb,org.apache.hugegraph.backend.store.rocksdb,RocksDBStore.RocksDBSchemaStore,103,0,0,0,25,0,5,0,5,0
hugegraph-test/hugegraph-rocksdb,org.apache.hugegraph.backend.store.rocksdb,RocksDBTables.RangeLongIndex,9,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-rocksdb,org.apache.hugegraph.backend.store.rocksdb,RocksDBTables.IndexTable,40,0,4,0,10,0,6,0,4,0
hugegraph-test/hugegraph-rocksdb,org.apache.hugegraph.backend.store.rocksdb,RocksDBTables,3,0,0,0,1,0,1,0,1,0
hugegraph-test/hugegraph-rocksdb,org.apache.hugegraph.backend.store.rocksdb,RocksDBTables.EdgeLabel,9,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-rocksdb,org.apache.hugegraph.backend.store.rocksdb,RocksDBTables.EdgeLabelIndex,9,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-rocksdb,org.apache.hugegraph.backend.store.rocksdb,RocksDBTables.Edge,37,0,2,0,6,0,6,0,5,0
hugegraph-test/hugegraph-rocksdb,org.apache.hugegraph.backend.store.rocksdb,RocksDBTable.RocksDBShardSplitter,131,0,14,0,24,0,12,0,5,0
hugegraph-test/hugegraph-rocksdb,org.apache.hugegraph.backend.store.rocksdb,RocksDBTables.Counters,69,0,4,0,18,0,8,0,6,0
hugegraph-test/hugegraph-rocksdb,org.apache.hugegraph.backend.store.rocksdb,RocksDBTables.UniqueIndex,9,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-rocksdb,org.apache.hugegraph.backend.store.rocksdb,RocksDBStore.RocksDBSystemStore,72,0,0,0,21,0,4,0,4,0
hugegraph-test/hugegraph-rocksdb,org.apache.hugegraph.backend.store.rocksdb,RocksDBTables.RangeFloatIndex,9,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseMetrics,482,0,10,0,115,0,14,0,9,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTables.SecondaryIndex,11,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseSessions.Session,716,0,76,0,158,0,67,0,29,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTables.Vertex,41,0,2,0,10,0,4,0,3,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTables.EdgeLabel,8,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseSessions,593,0,44,0,135,0,44,0,22,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseStore.HbaseSchemaStore,81,0,0,0,18,0,5,0,5,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTables.RangeIndex,32,0,0,0,6,0,5,0,5,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTables.EdgeLabelIndex,11,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseStore,857,0,57,0,198,0,63,0,32,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTables.VertexLabelIndex,11,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseSessions.CountSession,110,0,4,0,23,0,14,0,12,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTables.SearchIndex,11,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseStoreProvider,38,0,0,0,7,0,7,0,7,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseSerializer,72,0,6,0,13,0,6,0,3,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTables.PropertyKey,8,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTables.Edge,130,0,12,0,25,0,13,0,7,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTables.ShardIndex,11,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTables.Meta,67,0,2,0,18,0,5,0,4,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTables.IndexLabel,8,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseSessions.HbaseSession,150,0,8,0,29,0,11,0,7,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTable,557,0,58,0,112,0,55,0,26,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTables.Counters,58,0,2,0,13,0,5,0,4,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTable.HbaseShardSplitter,253,0,14,0,53,0,15,0,8,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTables,3,0,0,0,1,0,1,0,1,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTables.UniqueIndex,11,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseStore.HbaseSystemStore,52,0,0,0,14,0,4,0,4,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseSessions.RowIterator,92,0,8,0,26,0,10,0,6,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseStore.HbaseGraphStore,120,0,0,0,27,0,5,0,5,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseFeatures,58,0,4,0,24,0,24,0,22,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTables.VertexLabel,8,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseTables.IndexTable,175,0,16,0,35,0,16,0,8,0
hugegraph-test/hugegraph-hbase,org.apache.hugegraph.backend.store.hbase,HbaseOptions,152,0,2,0,39,0,3,0,2,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.Counters,155,0,4,0,27,0,7,0,5,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlSessions.Session,381,0,44,0,125,0,45,0,23,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlOptions,97,0,2,0,26,0,4,0,3,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.RangeLongIndex,82,0,0,0,11,0,3,0,3,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTable,1839,0,158,0,408,0,138,0,58,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.RangeIndex,103,0,0,0,14,0,3,0,3,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.RangeFloatIndex,82,0,0,0,11,0,3,0,3,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.EdgeLabel,181,0,0,0,21,0,3,0,3,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlStore,575,0,45,0,163,0,57,0,32,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.RangeDoubleIndex,82,0,0,0,11,0,3,0,3,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,ResultSetWrapper,52,0,8,0,16,0,8,0,4,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlStore.MysqlSchemaStore,75,0,0,0,18,0,5,0,5,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.IndexLabel,115,0,0,0,15,0,3,0,3,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlStore.MysqlGraphStore,96,0,0,0,19,0,5,0,5,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlUtil,178,0,29,0,59,0,25,0,5,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.UniqueIndex,10,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.Vertex,74,0,0,0,11,0,3,0,3,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlBackendEntry,21,0,0,0,8,0,4,0,4,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlStoreProvider,35,0,0,0,7,0,7,0,7,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,WhereBuilder,544,0,54,0,108,0,47,0,17,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.SecondaryIndex,106,0,0,0,14,0,4,0,4,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlStore.MysqlSystemStore,55,0,0,0,15,0,4,0,4,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlSessions,521,0,24,0,111,0,38,0,26,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables,14,0,0,0,2,0,2,0,2,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.ShardIndex,106,0,0,0,15,0,4,0,4,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.VertexLabel,159,0,0,0,19,0,3,0,3,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlFeatures,45,0,0,0,22,0,22,0,22,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.RangeIntIndex,82,0,0,0,11,0,3,0,3,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlEntryIterator.PagePosition,60,0,2,0,15,0,6,0,5,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.Meta,152,0,4,0,28,0,7,0,5,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.Index,4,0,0,0,2,0,1,0,1,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.MysqlTableTemplate,7,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTable.MysqlShardSplitter,88,0,4,0,13,0,6,0,4,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.Edge,426,0,32,0,71,0,27,0,11,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlMetrics,8,0,0,0,2,0,2,0,2,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.SearchIndex,10,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlSerializer,278,0,22,0,60,0,27,0,16,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlEntryIterator,287,0,40,0,66,0,30,0,10,0
hugegraph-test/hugegraph-mysql,org.apache.hugegraph.backend.store.mysql,MysqlTables.PropertyKey,126,0,0,0,16,0,3,0,3,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTables,31,0,0,0,12,0,2,0,2,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTable.PgWhereBuilder,13,0,2,0,5,0,3,0,2,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlStoreProvider.PostgresqlSchemaStore,75,0,0,0,18,0,5,0,5,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTables.UniqueIndex,8,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlStore,15,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTables.IndexLabel,7,0,0,0,2,0,1,0,1,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTables.RangeLongIndex,19,0,0,0,4,0,3,0,3,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTables.PropertyKey,7,0,0,0,2,0,1,0,1,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTables.Vertex,12,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTables.Edge,35,0,0,0,9,0,4,0,4,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTables.SearchIndex,8,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTables.RangeDoubleIndex,19,0,0,0,6,0,3,0,3,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTable,288,0,24,0,64,0,23,0,11,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTables.SecondaryIndex,27,0,0,0,6,0,4,0,4,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlStoreProvider.PostgresqlSystemStore,59,0,0,0,17,0,4,0,4,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTables.RangeIntIndex,19,0,0,0,4,0,3,0,3,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlStoreProvider.PostgresqlGraphStore,102,0,0,0,17,0,5,0,5,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTables.Counters,80,0,0,0,14,0,3,0,3,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlSerializer,63,0,8,0,15,0,6,0,2,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTables.VertexLabel,7,0,0,0,2,0,1,0,1,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTables.RangeFloatIndex,19,0,0,0,4,0,3,0,3,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTables.PostgresqlTableTemplate,12,0,0,0,4,0,2,0,2,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlStoreProvider,35,0,0,0,7,0,7,0,7,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlSessions,192,0,4,0,40,0,12,0,10,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTables.Meta,55,0,0,0,12,0,3,0,3,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTables.ShardIndex,14,0,0,0,3,0,2,0,2,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlTables.EdgeLabel,7,0,0,0,2,0,1,0,1,0
hugegraph-test/hugegraph-postgresql,org.apache.hugegraph.backend.store.postgresql,PostgresqlOptions,19,0,2,0,6,0,3,0,2,0
hugegraph-test/hugegraph-dist,org.apache.hugegraph.cmd,StoreDumper,173,0,14,0,34,0,14,0,7,0
hugegraph-test/hugegraph-dist,org.apache.hugegraph.cmd,InitStore,229,0,18,0,61,0,14,0,5,0
hugegraph-test/hugegraph-dist,org.apache.hugegraph.cmd,ConfDumper,111,0,4,0,22,0,6,0,4,0
hugegraph-test/hugegraph-dist,org.apache.hugegraph.dist,HugeRestServer,11,0,0,0,3,0,3,0,3,0
hugegraph-test/hugegraph-dist,org.apache.hugegraph.dist,RegisterUtil,276,0,16,0,86,0,24,0,13,0
hugegraph-test/hugegraph-dist,org.apache.hugegraph.dist,HugeGremlinServer,73,0,2,0,21,0,5,0,4,0
hugegraph-test/hugegraph-dist,org.apache.hugegraph.dist,HugeGraphServer,175,0,2,0,64,0,7,0,6,0
hugegraph-test/hugegraph-dist,org.apache.hugegraph.dist,DistOptions,24,0,2,0,6,0,3,0,2,0
